timestamp_current,timestamp_previous,strikePrice,expirationDate,Theo ES,call_vol_diff,put_vol_diff,call_premium_of_vol_diff,put_premium_of_vol_diff,call_vol_oi_ratio_current,put_vol_oi_ratio_current,call_vol_chng_pct,put_vol_chng_pct
2025-09-09T06:54:57,2025-09-09T06:54:00,6050.0,2025-09-23,6057.5,0,2,0.0,919.9999999999999,,0.022222222222222223,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6050.0,2025-09-24,6057.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6050.0,2025-09-25,6057.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6050.0,2025-09-26,6057.5,0,3,0.0,2160.0,0.0,0.0045871559633027525,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6050.0,2025-09-29,6057.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6060.0,2025-09-26,6067.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6070.0,2025-09-26,6077.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6075.0,2025-09-22,6082.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6075.0,2025-09-23,6082.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6075.0,2025-09-24,6082.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6075.0,2025-09-25,6082.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6075.0,2025-09-26,6082.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6075.0,2025-09-29,6082.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6080.0,2025-09-26,6087.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6090.0,2025-09-26,6097.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6100.0,2025-09-22,6107.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6100.0,2025-09-23,6107.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6100.0,2025-09-24,6107.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6100.0,2025-09-25,6107.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6100.0,2025-09-26,6107.5,0,3,0.0,2610.0,0.0,0.0015560165975103733,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6100.0,2025-09-29,6107.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6110.0,2025-09-22,6117.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6110.0,2025-09-23,6117.5,0,0,0.0,0.0,,,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6110.0,2025-09-26,6117.5,0,0,0.0,0.0,0.0,0.0,,
