timestamp,strikePrice,Theo ES,call_oi,put_oi,call_vol,put_vol,adj call vol,adj put vol,total vol,adj sum,TV Rank,Call TV Rank,Put TV Rank,Adj Rank,Call Adj Rank,Put Adj Rank
2025-05-29 12:47:27,4425.0,4437.5,1,661,0,0,-1,-661,0,-662,,,,,,
2025-05-29 12:47:27,4450.0,4462.5,0,7223,0,15,0,-7208,15,-7208,,,,,,
2025-05-29 12:47:27,4475.0,4487.5,0,114239,0,0,0,-114239,0,-114239,,,,,,
2025-05-29 12:47:27,4500.0,4512.5,25,38060,2,64,-23,-37996,66,-38019,,,,,,
2025-05-29 12:47:27,4525.0,4537.5,1,115674,0,96,-1,-115578,96,-115579,,,,,,
2025-05-29 12:47:27,4550.0,4562.5,21,56577,0,122,-21,-56455,122,-56476,,,,,,
2025-05-29 12:47:27,4575.0,4587.5,3,713,0,0,-3,-713,0,-716,,,,,,
2025-05-29 12:47:27,4600.0,4612.5,39,65685,48,583,9,-65102,631,-65093,,,,,,
2025-05-29 12:47:27,4610.0,4622.5,3,310,0,0,-3,-310,0,-313,,,,,,
2025-05-29 12:47:27,4620.0,4632.5,4,242,0,12,-4,-230,12,-234,,,,,,
2025-05-29 12:47:27,4625.0,4637.5,1,943,0,0,-1,-943,0,-944,,,,,,
2025-05-29 12:47:27,4630.0,4642.5,0,286,0,0,0,-286,0,-286,,,,,,
2025-05-29 12:47:27,4640.0,4652.5,0,616,0,0,0,-616,0,-616,,,,,,
2025-05-29 12:47:27,4650.0,4662.5,29,1762,0,8,-29,-1754,8,-1783,,,,,,
2025-05-29 12:47:27,4660.0,4672.5,5,498,0,0,-5,-498,0,-503,,,,,,
2025-05-29 12:47:27,4670.0,4682.5,2,1578,0,0,-2,-1578,0,-1580,,,,,,
2025-05-29 12:47:27,4675.0,4687.5,0,10227,0,0,0,-10227,0,-10227,,,,,,
2025-05-29 12:47:27,4680.0,4692.5,2,496,0,0,-2,-496,0,-498,,,,,,
2025-05-29 12:47:27,4690.0,4702.5,0,267,0,0,0,-267,0,-267,,,,,,
2025-05-29 12:47:27,4700.0,4712.5,137,31827,5,393,-132,-31434,398,-31566,,,,,,
2025-05-29 12:47:27,4710.0,4722.5,2,3156,0,0,-2,-3156,0,-3158,,,,,,
2025-05-29 12:47:27,4720.0,4732.5,1,520,0,0,-1,-520,0,-521,,,,,,
2025-05-29 12:47:27,4725.0,4737.5,2,697,0,1,-2,-696,1,-698,,,,,,
2025-05-29 12:47:27,4730.0,4742.5,0,3237,0,0,0,-3237,0,-3237,,,,,,
2025-05-29 12:47:27,4740.0,4752.5,0,232,0,0,0,-232,0,-232,,,,,,
2025-05-29 12:47:27,4750.0,4762.5,165,8833,1,1,-164,-8832,2,-8996,,,,,,
2025-05-29 12:47:27,4760.0,4772.5,5,627,0,0,-5,-627,0,-632,,,,,,
2025-05-29 12:47:27,4770.0,4782.5,0,548,0,0,0,-548,0,-548,,,,,,
2025-05-29 12:47:27,4775.0,4787.5,17,1603,0,2,-17,-1601,2,-1618,,,,,,
2025-05-29 12:47:27,4780.0,4792.5,3,185,0,0,-3,-185,0,-188,,,,,,
2025-05-29 12:47:27,4790.0,4802.5,3,668,0,0,-3,-668,0,-671,,,,,,
2025-05-29 12:47:27,4800.0,4812.5,91,28641,4,245,-87,-28396,249,-28483,,,,,,
2025-05-29 12:47:27,4810.0,4822.5,24,374,0,0,-24,-374,0,-398,,,,,,
2025-05-29 12:47:27,4820.0,4832.5,2,270,0,0,-2,-270,0,-272,,,,,,
2025-05-29 12:47:27,4825.0,4837.5,2,1251,0,6,-2,-1245,6,-1247,,,,,,
2025-05-29 12:47:27,4830.0,4842.5,0,185,0,0,0,-185,0,-185,,,,,,
2025-05-29 12:47:27,4840.0,4852.5,0,277,0,0,0,-277,0,-277,,,,,,
2025-05-29 12:47:27,4850.0,4862.5,14,13327,0,3,-14,-13324,3,-13338,,,,,,
2025-05-29 12:47:27,4860.0,4872.5,5,129,0,0,-5,-129,0,-134,,,,,,
2025-05-29 12:47:27,4870.0,4882.5,2,224,0,0,-2,-224,0,-226,,,,,,
2025-05-29 12:47:27,4875.0,4887.5,2,600,0,14,-2,-586,14,-588,,,,,,
2025-05-29 12:47:27,4880.0,4892.5,0,152,0,0,0,-152,0,-152,,,,,,
2025-05-29 12:47:27,4890.0,4902.5,0,936,0,0,0,-936,0,-936,,,,,,
2025-05-29 12:47:27,4900.0,4912.5,179,31463,3,139,-176,-31324,142,-31500,,,,,,
2025-05-29 12:47:27,4910.0,4922.5,29,3177,0,0,-29,-3177,0,-3206,,,,,,
2025-05-29 12:47:27,4915.0,4927.5,1,280,0,0,-1,-280,0,-281,,,,,,
2025-05-29 12:47:27,4920.0,4932.5,30,706,0,0,-30,-706,0,-736,,,,,,
2025-05-29 12:47:27,4925.0,4937.5,10,1775,0,1,-10,-1774,1,-1784,,,,,,
2025-05-29 12:47:27,4930.0,4942.5,0,330,0,0,0,-330,0,-330,,,,,,
2025-05-29 12:47:27,4935.0,4947.5,1,129,0,0,-1,-129,0,-130,,,,,,
2025-05-29 12:47:27,4940.0,4952.5,0,1372,0,0,0,-1372,0,-1372,,,,,,
2025-05-29 12:47:27,4945.0,4957.5,1,98,0,0,-1,-98,0,-99,,,,,,
2025-05-29 12:47:27,4950.0,4962.5,37,2081,0,8,-37,-2073,8,-2110,,,,,,
2025-05-29 12:47:27,4955.0,4967.5,0,250,0,0,0,-250,0,-250,,,,,,
2025-05-29 12:47:27,4960.0,4972.5,19,753,0,0,-19,-753,0,-772,,,,,,
2025-05-29 12:47:27,4965.0,4977.5,2,290,0,0,-2,-290,0,-292,,,,,,
2025-05-29 12:47:27,4970.0,4982.5,2,3017,0,0,-2,-3017,0,-3019,,,,,,
2025-05-29 12:47:27,4975.0,4987.5,12,698,0,14,-12,-684,14,-696,,,,,,
2025-05-29 12:47:27,4980.0,4992.5,10,481,0,0,-10,-481,0,-491,,,,,,
2025-05-29 12:47:27,4985.0,4997.5,10,136,0,0,-10,-136,0,-146,,,,,,
2025-05-29 12:47:27,4990.0,5002.5,3,284,0,0,-3,-284,0,-287,,,,,,
2025-05-29 12:47:27,4995.0,5007.5,2,98,0,0,-2,-98,0,-100,,,,,,
2025-05-29 12:47:27,5000.0,5012.5,4994,33248,62,2679,-4932,-30569,2741,-35501,,,,,,
2025-05-29 12:47:27,5005.0,5017.5,20,226,0,0,-20,-226,0,-246,,,,,,
2025-05-29 12:47:27,5010.0,5022.5,41,3525,0,0,-41,-3525,0,-3566,,,,,,
2025-05-29 12:47:27,5015.0,5027.5,33,413,0,0,-33,-413,0,-446,,,,,,
2025-05-29 12:47:27,5020.0,5032.5,7,333,0,0,-7,-333,0,-340,,,,,,
2025-05-29 12:47:27,5025.0,5037.5,56,2566,0,1,-56,-2565,1,-2621,,,,,,
2025-05-29 12:47:27,5030.0,5042.5,8,2104,0,1,-8,-2103,1,-2111,,,,,,
2025-05-29 12:47:27,5035.0,5047.5,1,96,0,0,-1,-96,0,-97,,,,,,
2025-05-29 12:47:27,5040.0,5052.5,0,1570,0,1,0,-1569,1,-1569,,,,,,
2025-05-29 12:47:27,5045.0,5057.5,10,79,0,22,-10,-57,22,-67,,,,,,
2025-05-29 12:47:27,5050.0,5062.5,36,4090,2,402,-34,-3688,404,-3722,,,,,,
2025-05-29 12:47:27,5055.0,5067.5,10,77,10,0,0,-77,10,-77,,,,,,
2025-05-29 12:47:27,5060.0,5072.5,4,1268,0,40,-4,-1228,40,-1232,,,,,,
2025-05-29 12:47:27,5065.0,5077.5,3,64,0,0,-3,-64,0,-67,,,,,,
2025-05-29 12:47:27,5070.0,5082.5,3,304,0,1138,-3,834,1138,831,,,,,,
2025-05-29 12:47:27,5075.0,5087.5,14,1672,0,19,-14,-1653,19,-1667,,,,,,
2025-05-29 12:47:27,5080.0,5092.5,8,1299,0,0,-8,-1299,0,-1307,,,,,,
2025-05-29 12:47:27,5085.0,5097.5,22,86,22,0,0,-86,22,-86,,,,,,
2025-05-29 12:47:27,5090.0,5102.5,54,524,22,1,-32,-523,23,-555,,,,,,
2025-05-29 12:47:27,5095.0,5107.5,21,41,0,0,-21,-41,0,-62,,,,,,
2025-05-29 12:47:27,5100.0,5112.5,79,8273,4,3116,-75,-5157,3120,-5232,,,,,,
2025-05-29 12:47:27,5105.0,5117.5,5,2257,0,0,-5,-2257,0,-2262,,,,,,
2025-05-29 12:47:27,5110.0,5122.5,18,1305,0,30,-18,-1275,30,-1293,,,,,,
2025-05-29 12:47:27,5115.0,5127.5,0,2371,0,30,0,-2341,30,-2341,,,,,,
2025-05-29 12:47:27,5120.0,5132.5,10,2464,0,255,-10,-2209,255,-2219,,,,,,
2025-05-29 12:47:27,5125.0,5137.5,37,1980,0,128,-37,-1852,128,-1889,,,,,,
2025-05-29 12:47:27,5130.0,5142.5,126,1061,0,0,-126,-1061,0,-1187,,,,,,
2025-05-29 12:47:27,5135.0,5147.5,17,258,0,0,-17,-258,0,-275,,,,,,
2025-05-29 12:47:27,5140.0,5152.5,62,1680,0,0,-62,-1680,0,-1742,,,,,,
2025-05-29 12:47:27,5145.0,5157.5,48,233,0,1,-48,-232,1,-280,,,,,,
2025-05-29 12:47:27,5150.0,5162.5,528,8126,0,581,-528,-7545,581,-8073,,,,,,
2025-05-29 12:47:27,5155.0,5167.5,46,129,0,53,-46,-76,53,-122,,,,,,
2025-05-29 12:47:27,5160.0,5172.5,24,419,0,22,-24,-397,22,-421,,,,,,
2025-05-29 12:47:27,5165.0,5177.5,7,274,0,26,-7,-248,26,-255,,,,,,
2025-05-29 12:47:27,5170.0,5182.5,6,1152,0,1129,-6,-23,1129,-29,,,,,,
2025-05-29 12:47:27,5175.0,5187.5,229,2304,1,597,-228,-1707,598,-1935,,,,,,
2025-05-29 12:47:27,5180.0,5192.5,54,1819,0,7,-54,-1812,7,-1866,,,,,,
2025-05-29 12:47:27,5185.0,5197.5,27,941,0,126,-27,-815,126,-842,,,,,,
2025-05-29 12:47:27,5190.0,5202.5,16,487,0,76,-16,-411,76,-427,,,,,,
2025-05-29 12:47:27,5195.0,5207.5,5,217,0,56,-5,-161,56,-166,,,,,,
2025-05-29 12:47:27,5200.0,5212.5,173,25424,5,2353,-168,-23071,2358,-23239,,,,,,
2025-05-29 12:47:27,5205.0,5217.5,89,2251,0,47,-89,-2204,47,-2293,,,,,,
2025-05-29 12:47:27,5210.0,5222.5,76,1479,0,50,-76,-1429,50,-1505,,,,,,
2025-05-29 12:47:27,5215.0,5227.5,10,2449,0,50,-10,-2399,50,-2409,,,,,,
2025-05-29 12:47:27,5220.0,5232.5,11,2550,0,273,-11,-2277,273,-2288,,,,,,
2025-05-29 12:47:27,5225.0,5237.5,56,3259,2,102,-54,-3157,104,-3211,,,,,,
2025-05-29 12:47:27,5230.0,5242.5,33,566,0,11,-33,-555,11,-588,,,,,,
2025-05-29 12:47:27,5235.0,5247.5,25,156,0,10,-25,-146,10,-171,,,,,,
2025-05-29 12:47:27,5240.0,5252.5,262,976,0,21,-262,-955,21,-1217,,,,,,
2025-05-29 12:47:27,5245.0,5257.5,19,1124,0,30,-19,-1094,30,-1113,,,,,,
2025-05-29 12:47:27,5250.0,5262.5,1112,8557,2,332,-1110,-8225,334,-9335,,,,,,
2025-05-29 12:47:27,5255.0,5267.5,81,226,0,0,-81,-226,0,-307,,,,,,
2025-05-29 12:47:27,5260.0,5272.5,26,767,0,10,-26,-757,10,-783,,,,,,
2025-05-29 12:47:27,5265.0,5277.5,37,408,0,52,-37,-356,52,-393,,,,,,
2025-05-29 12:47:27,5270.0,5282.5,74,939,0,12,-74,-927,12,-1001,,,,,,
2025-05-29 12:47:27,5275.0,5287.5,263,3752,0,396,-263,-3356,396,-3619,,,,,,
2025-05-29 12:47:27,5280.0,5292.5,34,1054,0,3,-34,-1051,3,-1085,,,,,,
2025-05-29 12:47:27,5285.0,5297.5,13,149,0,0,-13,-149,0,-162,,,,,,
2025-05-29 12:47:27,5290.0,5302.5,282,1164,0,0,-282,-1164,0,-1446,,,,,,
2025-05-29 12:47:27,5295.0,5307.5,13,607,0,0,-13,-607,0,-620,,,,,,
2025-05-29 12:47:27,5300.0,5312.5,1630,19454,0,650,-1630,-18804,650,-20434,,,,,,
2025-05-29 12:47:27,5305.0,5317.5,20,715,0,1,-20,-714,1,-734,,,,,,
2025-05-29 12:47:27,5310.0,5322.5,82,931,0,3,-82,-928,3,-1010,,,,,,
2025-05-29 12:47:27,5315.0,5327.5,101,394,0,0,-101,-394,0,-495,,,,,,
2025-05-29 12:47:27,5320.0,5332.5,38,654,0,200,-38,-454,200,-492,,,,,,
2025-05-29 12:47:27,5325.0,5337.5,348,2391,0,26,-348,-2365,26,-2713,,,,,,
2025-05-29 12:47:27,5330.0,5342.5,24,600,0,106,-24,-494,106,-518,,,,,,
2025-05-29 12:47:27,5335.0,5347.5,8,171,0,8,-8,-163,8,-171,,,,,,
2025-05-29 12:47:27,5340.0,5352.5,50,1142,12,58,-38,-1084,70,-1122,,,,,,
2025-05-29 12:47:27,5345.0,5357.5,46,442,0,27,-46,-415,27,-461,,,,,,
2025-05-29 12:47:27,5350.0,5362.5,861,8077,1,606,-860,-7471,607,-8331,,,,,,
2025-05-29 12:47:27,5355.0,5367.5,29,188,0,0,-29,-188,0,-217,,,,,,
2025-05-29 12:47:27,5360.0,5372.5,210,2840,0,44,-210,-2796,44,-3006,,,,,,
2025-05-29 12:47:27,5365.0,5377.5,22,316,0,0,-22,-316,0,-338,,,,,,
2025-05-29 12:47:27,5370.0,5382.5,79,802,0,8,-79,-794,8,-873,,,,,,
2025-05-29 12:47:27,5375.0,5387.5,274,4337,14,3796,-260,-541,3810,-801,,,,,,
2025-05-29 12:47:27,5380.0,5392.5,169,1002,0,161,-169,-841,161,-1010,,,,,,
2025-05-29 12:47:27,5385.0,5397.5,10,718,0,0,-10,-718,0,-728,,,,,,
2025-05-29 12:47:27,5390.0,5402.5,144,1037,3,101,-141,-936,104,-1077,,,,,,
2025-05-29 12:47:27,5395.0,5407.5,22,331,0,39,-22,-292,39,-314,,,,,,
2025-05-29 12:47:27,5400.0,5412.5,1607,20427,9,564,-1598,-19863,573,-21461,,,,,,
2025-05-29 12:47:27,5405.0,5417.5,23,659,0,144,-23,-515,144,-538,,,,,,
2025-05-29 12:47:27,5410.0,5422.5,125,1274,0,104,-125,-1170,104,-1295,,,,,,
2025-05-29 12:47:27,5415.0,5427.5,27,3059,0,41,-27,-3018,41,-3045,,,,,,
2025-05-29 12:47:27,5420.0,5432.5,188,1618,0,109,-188,-1509,109,-1697,,,,,,
2025-05-29 12:47:27,5425.0,5437.5,343,2271,0,305,-343,-1966,305,-2309,,,,,,
2025-05-29 12:47:27,5430.0,5442.5,68,952,0,92,-68,-860,92,-928,,,,,,
2025-05-29 12:47:27,5435.0,5447.5,28,266,0,91,-28,-175,91,-203,,,,,,
2025-05-29 12:47:27,5440.0,5452.5,282,871,0,251,-282,-620,251,-902,,,,,,
2025-05-29 12:47:27,5445.0,5457.5,90,917,0,51,-90,-866,51,-956,,,,,,
2025-05-29 12:47:27,5450.0,5462.5,1857,10787,5,3777,-1852,-7010,3782,-8862,,,,,,
2025-05-29 12:47:27,5455.0,5467.5,176,1748,0,3,-176,-1745,3,-1921,,,,,,
2025-05-29 12:47:27,5460.0,5472.5,308,2003,1,637,-307,-1366,638,-1673,,,,,,
2025-05-29 12:47:27,5465.0,5477.5,68,1467,0,24,-68,-1443,24,-1511,,,,,,
2025-05-29 12:47:27,5470.0,5482.5,210,1147,0,43,-210,-1104,43,-1314,,,,,,
2025-05-29 12:47:27,5475.0,5487.5,227,8018,0,69,-227,-7949,69,-8176,,,,,,
2025-05-29 12:47:27,5480.0,5492.5,249,1696,20,325,-229,-1371,345,-1600,,,,,,
2025-05-29 12:47:27,5485.0,5497.5,36,586,0,72,-36,-514,72,-550,,,,,,
2025-05-29 12:47:27,5490.0,5502.5,244,2314,3,131,-241,-2183,134,-2424,,,,,,
2025-05-29 12:47:27,5495.0,5507.5,71,377,1,46,-70,-331,47,-401,,,,,,
2025-05-29 12:47:27,5500.0,5512.5,5973,28196,107,707,-5866,-27489,814,-33355,,,,,,
2025-05-29 12:47:27,5505.0,5517.5,46,486,24,66,-22,-420,90,-442,,,,,,
2025-05-29 12:47:27,5510.0,5522.5,127,1463,80,46,-47,-1417,126,-1464,,,,,,
2025-05-29 12:47:27,5515.0,5527.5,87,1151,0,291,-87,-860,291,-947,,,,,,
2025-05-29 12:47:27,5520.0,5532.5,167,1820,1,46,-166,-1774,47,-1940,,,,,,
2025-05-29 12:47:27,5525.0,5537.5,480,4141,4,339,-476,-3802,343,-4278,,,,,,
2025-05-29 12:47:27,5530.0,5542.5,295,2340,5,727,-290,-1613,732,-1903,,,,,,
2025-05-29 12:47:27,5535.0,5547.5,36,841,2,47,-34,-794,49,-828,,,,,,
2025-05-29 12:47:27,5540.0,5552.5,439,4249,5,351,-434,-3898,356,-4332,,,,,,
2025-05-29 12:47:27,5545.0,5557.5,66,819,0,22,-66,-797,22,-863,,,,,,
2025-05-29 12:47:27,5550.0,5562.5,1270,7163,8,4791,-1262,-2372,4799,-3634,,,,,,
2025-05-29 12:47:27,5555.0,5567.5,68,877,0,104,-68,-773,104,-841,,,,,,
2025-05-29 12:47:27,5560.0,5572.5,150,7010,0,342,-150,-6668,342,-6818,,,,,,
2025-05-29 12:47:27,5565.0,5577.5,40,2192,0,95,-40,-2097,95,-2137,,,,,,
2025-05-29 12:47:27,5570.0,5582.5,144,1544,17,175,-127,-1369,192,-1496,,,,,,
2025-05-29 12:47:27,5575.0,5587.5,356,3518,9,570,-347,-2948,579,-3295,,,,,,
2025-05-29 12:47:27,5580.0,5592.5,447,2929,3,738,-444,-2191,741,-2635,,,,,,
2025-05-29 12:47:27,5585.0,5597.5,104,953,9,533,-95,-420,542,-515,,,,,,
2025-05-29 12:47:27,5590.0,5602.5,498,2599,200,777,-298,-1822,977,-2120,,,,,,
2025-05-29 12:47:27,5595.0,5607.5,120,1098,0,392,-120,-706,392,-826,,,,,,
2025-05-29 12:47:27,5600.0,5612.5,3005,22988,393,4184,-2612,-18804,4577,-21416,,,,,,
2025-05-29 12:47:27,5605.0,5617.5,81,2494,22,444,-59,-2050,466,-2109,,,,,,
2025-05-29 12:47:27,5610.0,5622.5,418,2379,92,877,-326,-1502,969,-1828,,,,,,
2025-05-29 12:47:27,5615.0,5627.5,156,1789,32,370,-124,-1419,402,-1543,,,,,,
2025-05-29 12:47:27,5620.0,5632.5,371,3276,45,742,-326,-2534,787,-2860,,,,,,
2025-05-29 12:47:27,5625.0,5637.5,1515,11104,39,8991,-1476,-2113,9030,-3589,,,,,,
2025-05-29 12:47:27,5630.0,5642.5,395,4280,2,1310,-393,-2970,1312,-3363,,,,,,
2025-05-29 12:47:27,5635.0,5647.5,260,6859,10,2967,-250,-3892,2977,-4142,,,,,,
2025-05-29 12:47:27,5640.0,5652.5,710,3344,114,1478,-596,-1866,1592,-2462,,,,,,
2025-05-29 12:47:27,5645.0,5657.5,52,1378,2,937,-50,-441,939,-491,,,,,,
2025-05-29 12:47:27,5650.0,5662.5,2819,18246,20,3495,-2799,-14751,3515,-17550,,,,,,
2025-05-29 12:47:27,5655.0,5667.5,176,1276,3,495,-173,-781,498,-954,,,,,,
2025-05-29 12:47:27,5660.0,5672.5,604,3154,77,2285,-527,-869,2362,-1396,,,,,,
2025-05-29 12:47:27,5665.0,5677.5,334,4651,35,598,-299,-4053,633,-4352,,,,,,
2025-05-29 12:47:27,5670.0,5682.5,541,4446,43,1045,-498,-3401,1088,-3899,,,,,,
2025-05-29 12:47:27,5675.0,5687.5,864,9968,57,2853,-807,-7115,2910,-7922,,,,,,
2025-05-29 12:47:27,5680.0,5692.5,489,3304,25,1582,-464,-1722,1607,-2186,,,,,,
2025-05-29 12:47:27,5685.0,5697.5,203,2313,50,2365,-153,52,2415,-101,,,,,,
2025-05-29 12:47:27,5690.0,5702.5,613,2640,5,4395,-608,1755,4400,1147,,,,,,
2025-05-29 12:47:27,5695.0,5707.5,268,1912,49,1151,-219,-761,1200,-980,,,,,,
2025-05-29 12:47:27,5700.0,5712.5,4537,15214,175,9737,-4362,-5477,9912,-9839,,,,,,
2025-05-29 12:47:27,5705.0,5717.5,291,2234,29,2472,-262,238,2501,-24,,,,,,
2025-05-29 12:47:27,5710.0,5722.5,517,3979,128,4255,-389,276,4383,-113,,,,,,
2025-05-29 12:47:27,5715.0,5727.5,243,2242,81,2782,-162,540,2863,378,,,,,,
2025-05-29 12:47:27,5720.0,5732.5,366,2870,39,2538,-327,-332,2577,-659,,,,,,
2025-05-29 12:47:27,5725.0,5737.5,3155,8539,125,12726,-3030,4187,12851,1157,,,,,,
2025-05-29 12:47:27,5730.0,5742.5,508,4794,63,2231,-445,-2563,2294,-3008,,,,,,
2025-05-29 12:47:27,5735.0,5747.5,390,1951,300,4453,-90,2502,4753,2412,,,,,,
2025-05-29 12:47:27,5740.0,5752.5,1109,3258,275,4325,-834,1067,4600,233,,,,,,
2025-05-29 12:47:27,5745.0,5757.5,261,2623,15,4463,-246,1840,4478,1594,,,,,,
2025-05-29 12:47:27,5750.0,5762.5,7306,23253,119,11766,-7187,-11487,11885,-18674,,,,,,
2025-05-29 12:47:27,5755.0,5767.5,215,4988,113,4782,-102,-206,4895,-308,,,,,,
2025-05-29 12:47:27,5760.0,5772.5,997,3958,79,5721,-918,1763,5800,845,,,,,,
2025-05-29 12:47:27,5765.0,5777.5,811,4747,121,5536,-690,789,5657,99,,,,,,
2025-05-29 12:47:27,5770.0,5782.5,1580,3728,107,6874,-1473,3146,6981,1673,,,,,,
2025-05-29 12:47:27,5775.0,5787.5,3857,7576,55,12290,-3802,4714,12345,912,,,,,,
2025-05-29 12:47:27,5780.0,5792.5,1171,3141,78,6499,-1093,3358,6577,2265,,,,,,
2025-05-29 12:47:27,5785.0,5797.5,265,3877,106,11400,-159,7523,11506,7364,,,,,,
2025-05-29 12:47:27,5790.0,5802.5,2537,2673,32,8946,-2505,6273,8978,3768,,,,,,
2025-05-29 12:47:27,5795.0,5807.5,562,1679,73,6754,-489,5075,6827,4586,,,,,,
2025-05-29 12:47:27,5800.0,5812.5,11624,21081,857,24181,-10767,3100,25038,-7667,,,,,,
2025-05-29 12:47:27,5805.0,5817.5,668,2055,192,9504,-476,7449,9696,6973,,,,,,
2025-05-29 12:47:27,5810.0,5822.5,1619,3486,108,13803,-1511,10317,13911,8806,,,,,,
2025-05-29 12:47:27,5815.0,5827.5,342,6397,135,17060,-207,10663,17195,10456,,,,,,
2025-05-29 12:47:27,5820.0,5832.5,743,2419,410,25758,-333,23339,26168,23006,,,,,,
2025-05-29 12:47:27,5825.0,5837.5,1738,3993,302,23488,-1436,19495,23790,18059,,,,,,
2025-05-29 12:47:27,5830.0,5842.5,1157,6375,1855,26815,698,20440,28670,21138,,,,,,
2025-05-29 12:47:27,5835.0,5847.5,410,1486,88,22783,-322,21297,22871,20975,,,,,,
2025-05-29 12:47:27,5840.0,5852.5,2071,4283,887,37976,-1184,33693,38863,32509,,,,,,
2025-05-29 12:47:27,5845.0,5857.5,455,1582,378,27914,-77,26332,28292,26255,,,,,,
2025-05-29 12:47:27,5850.0,5862.5,6832,10364,1997,66104,-4835,55740,68101,50905,,,4,,,5
2025-05-29 12:47:27,5855.0,5867.5,660,1053,701,31797,41,30744,32498,30785,,,,,,
2025-05-29 12:47:27,5860.0,5872.5,1037,2631,1351,44328,314,41697,45679,42011,,,,,,
2025-05-29 12:47:27,5865.0,5877.5,904,1598,903,40550,-1,38952,41453,38951,,,,,,
2025-05-29 12:47:27,5870.0,5882.5,1618,2837,2272,59257,654,56420,61529,57074,,,5,,,4
2025-05-29 12:47:27,5875.0,5887.5,3812,4157,3007,53979,-805,49822,56986,49017,,,,,,
2025-05-29 12:47:27,5880.0,5892.5,1488,2900,7146,73008,5658,70108,80154,75766,,,2,,,1
2025-05-29 12:47:27,5885.0,5897.5,2503,2183,7525,55498,5022,53315,63023,58337,,,,,,
2025-05-29 12:47:27,5890.0,5902.5,2898,3345,13001,70491,10103,67146,83492,77249,5,,3,5,,3
2025-05-29 12:47:27,5895.0,5907.5,2344,2137,18427,46425,16083,44288,64852,60371,,,,,,
2025-05-29 12:47:27,5900.0,5912.5,16041,21667,58326,90448,42285,68781,148774,111066,1,3,1,1,,2
2025-05-29 12:47:27,5905.0,5917.5,1947,948,52649,41698,50702,40750,94347,91452,3,,,2,5,
2025-05-29 12:47:27,5910.0,5922.5,3613,1967,61998,32696,58385,30729,94694,89114,2,2,,3,2,
2025-05-29 12:47:27,5915.0,5927.5,3281,2192,56752,20119,53471,17927,76871,71398,,5,,,3,
2025-05-29 12:47:27,5920.0,5932.5,3535,2992,73094,18801,69559,15809,91895,85368,4,1,,4,1,
2025-05-29 12:47:27,5925.0,5937.5,8512,28507,51801,11861,43289,-16646,63662,26643,,,,,,
2025-05-29 12:47:27,5930.0,5942.5,4337,1255,56618,10658,52281,9403,67276,61684,,,,,4,
2025-05-29 12:47:27,5935.0,5947.5,2504,808,41106,5230,38602,4422,46336,43024,,,,,,
2025-05-29 12:47:27,5940.0,5952.5,4695,1823,47936,3834,43241,2011,51770,45252,,,,,,
2025-05-29 12:47:27,5945.0,5957.5,1927,501,34757,1669,32830,1168,36426,33998,,,,,,
2025-05-29 12:47:27,5950.0,5962.5,13216,16625,56981,3038,43765,-13587,60019,30178,,4,,,,
2025-05-29 12:47:27,5955.0,5967.5,2342,434,27780,702,25438,268,28482,25706,,,,,,
2025-05-29 12:47:27,5960.0,5972.5,4934,959,35312,686,30378,-273,35998,30105,,,,,,
2025-05-29 12:47:27,5965.0,5977.5,2884,199,25278,401,22394,202,25679,22596,,,,,,
2025-05-29 12:47:27,5970.0,5982.5,5961,351,28222,545,22261,194,28767,22455,,,,,,
2025-05-29 12:47:27,5975.0,5987.5,6096,559,21301,259,15205,-300,21560,14905,,,,,,
2025-05-29 12:47:27,5980.0,5992.5,4491,297,21759,559,17268,262,22318,17530,,,,,,
2025-05-29 12:47:27,5985.0,5997.5,5871,219,18580,122,12709,-97,18702,12612,,,,,,
2025-05-29 12:47:27,5990.0,6002.5,3219,325,15860,157,12641,-168,16017,12473,,,,,,
2025-05-29 12:47:27,5995.0,6007.5,3479,121,13863,75,10384,-46,13938,10338,,,,,,
2025-05-29 12:47:27,6000.0,6012.5,33767,5995,45883,695,12116,-5300,46578,6816,,,,,,
2025-05-29 12:47:27,6005.0,6017.5,2206,47,10249,67,8043,20,10316,8063,,,,,,
2025-05-29 12:47:27,6010.0,6022.5,7572,448,15123,332,7551,-116,15455,7435,,,,,,
2025-05-29 12:47:27,6015.0,6027.5,3617,71,9236,112,5619,41,9348,5660,,,,,,
2025-05-29 12:47:27,6020.0,6032.5,4085,282,10022,345,5937,63,10367,6000,,,,,,
2025-05-29 12:47:27,6025.0,6037.5,8192,594,10941,89,2749,-505,11030,2244,,,,,,
2025-05-29 12:47:27,6030.0,6042.5,4109,130,9982,417,5873,287,10399,6160,,,,,,
2025-05-29 12:47:27,6035.0,6047.5,2723,66,5640,23,2917,-43,5663,2874,,,,,,
2025-05-29 12:47:27,6040.0,6052.5,4011,126,6156,212,2145,86,6368,2231,,,,,,
2025-05-29 12:47:27,6045.0,6057.5,1962,31,4007,7,2045,-24,4014,2021,,,,,,
2025-05-29 12:47:27,6050.0,6062.5,13933,1362,14509,106,576,-1256,14615,-680,,,,,,
2025-05-29 12:47:27,6055.0,6067.5,3546,23,3386,11,-160,-12,3397,-172,,,,,,
2025-05-29 12:47:27,6060.0,6072.5,4793,491,6871,6,2078,-485,6877,1593,,,,,,
